event_name,bracket_stage,match_id,match_datetime,map_name,team1_name,team1_score,team2_name,team2_score,player_name,player_team,agent_played,rating_2_0,ACS,KDRatio,KAST_pct,ADR,total_kills,total_deaths,total_assists,game_type
Valorant Masters Toronto 2025,"Playoffs: 
						Lower Round 1",498630,"Sunday, June 15th 11:10 AM PDT",Lotus,Rex Regum Qeon,5.0,FNATIC,13.0,Boaster,FNC,omen,0.91,143.0,1.0,,100.0,10.0,10.0,8.0,Playoffs
Valorant Masters Toronto 2025,"Playoffs: 
						Lower Round 1",498630,"Sunday, June 15th 11:10 AM PDT",Haven,Rex Regum Qeon,13.0,FNATIC,6.0,Boaster,FNC,omen,0.41,71.0,0.286,,38.0,4.0,14.0,5.0,Playoffs
Valorant Masters Toronto 2025,"Playoffs: 
						Lower Round 1",498630,"Sunday, June 15th 11:10 AM PDT",Ascent,Rex Regum Qeon,5.0,FNATIC,13.0,Boaster,FNC,omen,1.16,176.0,1.625,,119.0,13.0,8.0,5.0,Playoffs
Valorant Champions Tour Stage 2: Masters Copenhagen,"Playoffs: 
						Upper Semifinals",112324,"Sunday, July 17th 8:00 AM PDT",Ascent,Paper Rex,13.0,FNATIC,11.0,Boaster,FNC,omen,1.09,243.0,1.053,,150.0,20.0,19.0,13.0,Playoffs
Valorant Champions Tour Stage 2: Masters Copenhagen,"Playoffs: 
						Upper Semifinals",112324,"Sunday, July 17th 8:00 AM PDT",Bind,Paper Rex,13.0,FNATIC,10.0,Boaster,FNC,astra,0.94,165.0,0.8,,114.0,12.0,15.0,8.0,Playoffs
Champions Tour Europe Stage 1: Challengers 1,"Main Event: 
						Quarterfinals",9854,"Sunday, February 7th 8:00 AM PST",Bind,Wave Esports,6.0,FNATIC,13.0,Boaster,FNC,brimstone,,360.0,1.5,,242.0,21.0,14.0,5.0,Playoffs
Champions Tour Europe Stage 1: Challengers 1,"Main Event: 
						Quarterfinals",9854,"Sunday, February 7th 8:00 AM PST",Haven,Wave Esports,16.0,FNATIC,14.0,Boaster,FNC,breach,,197.0,0.952,,116.0,20.0,21.0,14.0,Playoffs
Champions Tour Europe Stage 1: Challengers 1,"Main Event: 
						Quarterfinals",9854,"Sunday, February 7th 8:00 AM PST",Split,Wave Esports,13.0,FNATIC,6.0,Boaster,FNC,viper,,201.0,0.857,,173.0,12.0,14.0,4.0,Playoffs
Champions Tour Europe Stage 1: Challengers 2,"Main Event: 
						Quarterfinals",11126,"Sunday, February 21st 8:00 AM PST",Bind,FunPlus Phoenix,6.0,FNATIC,13.0,Boaster,FNC,brimstone,,298.0,1.667,,183.0,20.0,12.0,4.0,Playoffs
Champions Tour Europe Stage 1: Challengers 2,"Main Event: 
						Quarterfinals",11126,"Sunday, February 21st 8:00 AM PST",Split,FunPlus Phoenix,13.0,FNATIC,3.0,Boaster,FNC,breach,,187.0,0.688,,97.0,11.0,16.0,3.0,Playoffs
Champions Tour Europe Stage 1: Challengers 2,"Main Event: 
						Quarterfinals",11126,"Sunday, February 21st 8:00 AM PST",Haven,FunPlus Phoenix,13.0,FNATIC,7.0,Boaster,FNC,breach,,151.0,0.389,,94.0,7.0,18.0,11.0,Playoffs
First Strike: Europe,"Main Event: 
						Grand Final",7101,"Sunday, December 6th 7:30 AM PST",Ascent,Team Heretics,13.0,SUMN FC,1.0,Boaster,SUMN,breach,,97.0,0.308,,73.0,4.0,13.0,3.0,Playoffs
First Strike: Europe,"Main Event: 
						Grand Final",7101,"Sunday, December 6th 7:30 AM PST",Icebox,Team Heretics,7.0,SUMN FC,13.0,Boaster,SUMN,sova,,340.0,1.6,,222.0,24.0,15.0,3.0,Playoffs
First Strike: Europe,"Main Event: 
						Grand Final",7101,"Sunday, December 6th 7:30 AM PST",Haven,Team Heretics,13.0,SUMN FC,5.0,Boaster,SUMN,breach,,165.0,0.667,,99.0,10.0,15.0,13.0,Playoffs
First Strike: Europe,"Main Event: 
						Grand Final",7101,"Sunday, December 6th 7:30 AM PST",Bind,Team Heretics,13.0,SUMN FC,11.0,Boaster,SUMN,omen,,210.0,0.842,,127.0,16.0,19.0,8.0,Playoffs
Riot Games ONE 2024,"Pro Invitational: 
						Day 2",423496,"Sunday, December 15th 2:25 AM PST",Unknown,Unknown,,Unknown,,Boaster,FNC,omen,0.97,174.0,,,114.0,14.0,17.0,9.0,Regular Season
Riot Games ONE 2024,"Pro Invitational: 
						Day 2",423495,"Sunday, December 15th 12:45 AM PST",Unknown,Unknown,,Unknown,,Boaster,FNC,omen,1.24,224.0,,,147.0,20.0,17.0,9.0,Regular Season
LAVA Series,"#6: 
						Grand Final",2199,"Sunday, August 30th 12:00 PM PDT",Bind,ROX TEAM,13.0,SUMN FC,8.0,Boaster,SUMN,sova,,192.0,0.824,,102.0,14.0,17.0,3.0,Playoffs
LAVA Series,"#6: 
						Grand Final",2199,"Sunday, August 30th 12:00 PM PDT",Ascent,ROX TEAM,11.0,SUMN FC,13.0,Boaster,SUMN,jett,,161.0,0.722,,98.0,13.0,18.0,3.0,Playoffs
LAVA Series,"#6: 
						Grand Final",2199,"Sunday, August 30th 12:00 PM PDT",TBD,ROX TEAM,0.0,SUMN FC,0.0,Boaster,SUMN,,,,,,,,,,Playoffs
LAVA Series,"#6: 
						Semifinals",2198,"Sunday, August 30th 10:00 AM PDT",Unknown,Unknown,,Unknown,,Boaster,SUMN,jett,,188.0,,,124.0,17.0,19.0,6.0,Playoffs
Valorant Champions 2023,"Playoffs: 
						Lower Round 2",248280,"Sunday, August 20th 3:20 PM PDT",Bind,DRX,13.0,FNATIC,1.0,Boaster,FNC,brimstone,0.31,82.0,0.167,,66.0,2.0,12.0,6.0,Playoffs
Valorant Champions 2023,"Playoffs: 
						Lower Round 2",248280,"Sunday, August 20th 3:20 PM PDT",Haven,DRX,9.0,FNATIC,13.0,Boaster,FNC,astra,0.96,199.0,0.938,,122.0,15.0,16.0,8.0,Playoffs
Valorant Champions 2023,"Playoffs: 
						Lower Round 2",248280,"Sunday, August 20th 3:20 PM PDT",Split,DRX,6.0,FNATIC,13.0,Boaster,FNC,omen,1.14,242.0,1.154,,133.0,15.0,13.0,13.0,Playoffs
Valorant Champions 2024,"Playoffs: 
						Lower Round 2",378834,"Sunday, August 18th 1:00 AM PDT",Sunset,Sentinels,13.0,FNATIC,11.0,Boaster,FNC,astra,0.63,133.0,0.529,,81.0,9.0,17.0,9.0,Playoffs
Valorant Champions 2024,"Playoffs: 
						Lower Round 2",378834,"Sunday, August 18th 1:00 AM PDT",Bind,Sentinels,9.0,FNATIC,13.0,Boaster,FNC,astra,0.98,125.0,1.1,,75.0,11.0,10.0,3.0,Playoffs
Valorant Champions 2024,"Playoffs: 
						Lower Round 2",378834,"Sunday, August 18th 1:00 AM PDT",Lotus,Sentinels,13.0,FNATIC,6.0,Boaster,FNC,omen,0.5,110.0,0.467,,77.0,7.0,15.0,5.0,Playoffs
Champions Tour Europe Stage 2: Challengers 2,"Main Event: 
						Grand Finals",16483,"Sunday, April 18th 8:00 AM PDT",Icebox,FNATIC,13.0,Team Liquid,10.0,Boaster,FNC,sova,1.08,226.0,0.941,,140.0,16.0,17.0,9.0,Playoffs
Champions Tour Europe Stage 2: Challengers 2,"Main Event: 
						Grand Finals",16483,"Sunday, April 18th 8:00 AM PDT",Ascent,FNATIC,10.0,Team Liquid,13.0,Boaster,FNC,sova,0.69,142.0,0.471,,99.0,8.0,17.0,13.0,Playoffs
Champions Tour Europe Stage 2: Challengers 2,"Main Event: 
						Grand Finals",16483,"Sunday, April 18th 8:00 AM PDT",Bind,FNATIC,13.0,Team Liquid,6.0,Boaster,FNC,brimstone,0.61,139.0,0.714,,78.0,10.0,14.0,5.0,Playoffs
Champions Tour Europe Stage 2: Challengers 2,"Main Event: 
						Grand Finals",16483,"Sunday, April 18th 8:00 AM PDT",Split,FNATIC,13.0,Team Liquid,4.0,Boaster,FNC,reyna,0.71,154.0,0.667,,94.0,8.0,12.0,8.0,Playoffs
Rix.GG Cup,"Main Event: 
						Lower Round 2",3139,"Saturday, September 26th 8:30 AM PDT",Unknown,Unknown,,Unknown,,Boaster,SUMN,breach,,209.0,,,122.0,17.0,13.0,10.0,Regular Season
Rix.GG Cup,"Main Event: 
						Lower Round 1",3135,"Saturday, September 26th 6:00 AM PDT",Unknown,Unknown,,Unknown,,Boaster,SUMN,breach,,132.0,,,89.0,9.0,9.0,7.0,Regular Season
Rix.GG Cup,"Main Event: 
						Lower Round 4",3148,"Saturday, September 26th 11:15 AM PDT",Unknown,Unknown,,Unknown,,Boaster,SUMN,breach,,163.0,,,101.0,10.0,17.0,3.0,Regular Season
Rix.GG Cup,"Main Event: 
						Lower Round 3",3146,"Saturday, September 26th 10:00 AM PDT",Unknown,Unknown,,Unknown,,Boaster,SUMN,breach,,116.0,,,86.0,10.0,13.0,9.0,Regular Season
Valorant Champions 2022,"Playoffs: 
						Upper Quarterfinals",130681,"Saturday, September 10th 10:50 AM PDT",Pearl,XSET,13.0,FNATIC,8.0,Boaster,FNC,astra,1.04,208.0,0.857,,155.0,12.0,14.0,11.0,Playoffs
Valorant Champions 2022,"Playoffs: 
						Upper Quarterfinals",130681,"Saturday, September 10th 10:50 AM PDT",Fracture,XSET,13.0,FNATIC,11.0,Boaster,FNC,brimstone,0.61,146.0,0.5,,89.0,10.0,20.0,12.0,Playoffs
Valorant Contenders Cup,"Double Elimination Stage: 
						Upper Semifinals",3396,"Saturday, October 3rd 8:25 AM PDT",Unknown,Unknown,,Unknown,,Boaster,SUMN,breach,,217.0,,,118.0,20.0,12.0,7.0,Playoffs
Valorant Contenders Cup,"Double Elimination Stage: 
						Upper Quarterfinals",3394,"Saturday, October 3rd 7:20 AM PDT",Unknown,Unknown,,Unknown,,Boaster,SUMN,breach,,170.0,,,107.0,10.0,8.0,8.0,Playoffs
Valorant Contenders Cup,"Double Elimination Stage: 
						Upper Round of 16",3390,"Saturday, October 3rd 6:00 AM PDT",Unknown,Unknown,,Unknown,,Boaster,SUMN,breach,,127.0,,,95.0,10.0,20.0,15.0,Playoffs
Superdome 2022: Egypt,"Playoffs: 
						Grand Final",151565,"Saturday, October 22nd 9:35 AM PDT",Icebox,Acend,4.0,FNATIC,13.0,Boaster,FNC,viper,1.17,216.0,1.4,,137.0,14.0,10.0,5.0,Playoffs
Superdome 2022: Egypt,"Playoffs: 
						Grand Final",151565,"Saturday, October 22nd 9:35 AM PDT",Bind,Acend,8.0,FNATIC,13.0,Boaster,FNC,brimstone,1.17,212.0,1.231,,121.0,16.0,13.0,10.0,Playoffs
Superdome 2022: Egypt,"Playoffs: 
						Semifinals",151564,"Saturday, October 22nd 4:15 AM PDT",Breeze,FNATIC,13.0,Geekay Esports,7.0,Boaster,FNC,viper,0.77,133.0,0.538,,87.0,7.0,13.0,11.0,Playoffs
Superdome 2022: Egypt,"Playoffs: 
						Semifinals",151564,"Saturday, October 22nd 4:15 AM PDT",Icebox,FNATIC,13.0,Geekay Esports,4.0,Boaster,FNC,viper,0.99,163.0,1.0,,105.0,9.0,9.0,5.0,Playoffs
Ludwig x Tarik Invitational 3,"Main Event: 
						Lower Round 1",413230,"Saturday, October 12th 5:00 PM PDT",Bind,EU Johns Cuties,1.0,NA Boostio & Piggies,13.0,Boaster,EU.JC,fade,0.4,150.0,0.5,,101.0,7.0,14.0,0.0,Regular Season
Ludwig x Tarik Invitational 3,"Main Event: 
						Lower Round 1",413230,"Saturday, October 12th 5:00 PM PDT",Haven,EU Johns Cuties,5.0,NA Boostio & Piggies,13.0,Boaster,EU.JC,astra,0.4,103.0,0.333,,72.0,5.0,15.0,8.0,Regular Season
Ludwig x Tarik Invitational 3,"Main Event: 
						Upper Semifinals",413189,"Saturday, October 12th 11:30 AM PDT",Sunset,NA Phoenix1,13.0,EU Johns Cuties,7.0,Boaster,EU.JC,sova,0.63,131.0,0.533,,93.0,8.0,15.0,4.0,Playoffs
Ludwig x Tarik Invitational 3,"Main Event: 
						Upper Semifinals",413189,"Saturday, October 12th 11:30 AM PDT",Abyss,NA Phoenix1,13.0,EU Johns Cuties,9.0,Boaster,EU.JC,yoru,0.35,104.0,0.444,,64.0,8.0,18.0,3.0,Playoffs
epic31 Online,"Playoffs: 
						Upper Semifinals",3799,"Saturday, October 10th 7:20 AM PDT",Bind,SUMN FC,13.0,unsigned,4.0,Boaster,SUMN,breach,,250.0,1.889,,141.0,17.0,9.0,6.0,Playoffs
epic31 Online,"Playoffs: 
						Upper Semifinals",3799,"Saturday, October 10th 7:20 AM PDT",Haven,SUMN FC,13.0,unsigned,7.0,Boaster,SUMN,breach,,202.0,1.231,,116.0,16.0,13.0,13.0,Playoffs
epic31 Online,"Playoffs: 
						Upper Quarterfinals",3795,"Saturday, October 10th 4:00 AM PDT",Haven,SUMN FC,11.0,Finest,13.0,Boaster,SUMN,breach,,131.0,0.867,,119.0,13.0,15.0,11.0,Playoffs
epic31 Online,"Playoffs: 
						Upper Quarterfinals",3795,"Saturday, October 10th 4:00 AM PDT",Split,SUMN FC,13.0,Finest,6.0,Boaster,SUMN,breach,,165.0,1.091,,95.0,12.0,11.0,6.0,Playoffs
epic31 Online,"Playoffs: 
						Upper Quarterfinals",3795,"Saturday, October 10th 4:00 AM PDT",Bind,SUMN FC,13.0,Finest,11.0,Boaster,SUMN,breach,,157.0,0.632,,75.0,12.0,19.0,6.0,Playoffs
epic31 Online,"Playoffs: 
						Upper Final",3801,"Saturday, October 10th 12:00 PM PDT",Haven,SUMN FC,13.0,Oxygen Esports,8.0,Boaster,SUMN,breach,,278.0,1.615,,177.0,21.0,13.0,6.0,Playoffs
epic31 Online,"Playoffs: 
						Upper Final",3801,"Saturday, October 10th 12:00 PM PDT",Split,SUMN FC,10.0,Oxygen Esports,13.0,Boaster,SUMN,breach,,148.0,0.688,,102.0,11.0,16.0,10.0,Playoffs
epic31 Online,"Playoffs: 
						Upper Final",3801,"Saturday, October 10th 12:00 PM PDT",Bind,SUMN FC,13.0,Oxygen Esports,8.0,Boaster,SUMN,breach,,201.0,1.167,,143.0,14.0,12.0,9.0,Playoffs
Red Bull Home Ground #4,"Main Event: 
						Semifinals",283100,"Saturday, November 4th 8:15 PM PDT",Breeze,FNATIC,13.0,DRX,3.0,Boaster,FNC,viper,1.28,183.0,1.375,,118.0,11.0,8.0,4.0,Playoffs
Red Bull Home Ground #4,"Main Event: 
						Semifinals",283100,"Saturday, November 4th 8:15 PM PDT",Ascent,FNATIC,13.0,DRX,4.0,Boaster,FNC,omen,0.72,140.0,0.909,,77.0,10.0,11.0,5.0,Playoffs
Red Bull Home Ground #4,"Main Event: 
						Grand Final",283101,"Saturday, November 4th 11:25 PM PDT",Bind,Cloud9,7.0,FNATIC,13.0,Boaster,FNC,brimstone,0.62,81.0,0.545,,60.0,6.0,11.0,4.0,Playoffs
Red Bull Home Ground #4,"Main Event: 
						Grand Final",283101,"Saturday, November 4th 11:25 PM PDT",Breeze,Cloud9,13.0,FNATIC,9.0,Boaster,FNC,viper,0.42,75.0,0.312,,46.0,5.0,16.0,7.0,Playoffs
Red Bull Home Ground #4,"Main Event: 
						Grand Final",283101,"Saturday, November 4th 11:25 PM PDT",Ascent,Cloud9,13.0,FNATIC,9.0,Boaster,FNC,omen,0.54,108.0,0.389,,72.0,7.0,18.0,11.0,Playoffs
Red Bull Home Ground #4,"Main Event: 
						Grand Final",283101,"Saturday, November 4th 11:25 PM PDT",Lotus,Cloud9,8.0,FNATIC,13.0,Boaster,FNC,astra,0.93,138.0,0.846,,89.0,11.0,13.0,10.0,Playoffs
Red Bull Home Ground #4,"Main Event: 
						Grand Final",283101,"Saturday, November 4th 11:25 PM PDT",Haven,Cloud9,5.0,FNATIC,13.0,Boaster,FNC,astra,1.01,143.0,1.25,,91.0,10.0,8.0,11.0,Playoffs
Valorant Champions Tour Stage 2: Masters Reykjavík,"Main Event: 
						Lower Final",19088,"Saturday, May 29th 12:30 PM PDT",Bind,NUTURN,8.0,FNATIC,13.0,Boaster,FNC,brimstone,0.9,137.0,1.077,,55.0,14.0,13.0,0.0,Playoffs
Valorant Champions Tour Stage 2: Masters Reykjavík,"Main Event: 
						Lower Final",19088,"Saturday, May 29th 12:30 PM PDT",Ascent,NUTURN,13.0,FNATIC,8.0,Boaster,FNC,skye,0.48,101.0,0.471,,76.0,8.0,17.0,2.0,Playoffs
Valorant Champions Tour Stage 2: Masters Reykjavík,"Main Event: 
						Lower Final",19088,"Saturday, May 29th 12:30 PM PDT",Haven,NUTURN,8.0,FNATIC,13.0,Boaster,FNC,astra,1.2,228.0,1.636,,120.0,18.0,11.0,3.0,Playoffs
Valorant Champions Tour Stage 2: Masters Reykjavík,"Main Event: 
						Lower Round 4",19087,"Saturday, May 29th 10:00 AM PDT",Bind,FNATIC,13.0,Team Liquid,10.0,Boaster,FNC,brimstone,1.06,223.0,1.267,,123.0,19.0,15.0,2.0,Regular Season
Valorant Champions Tour Stage 2: Masters Reykjavík,"Main Event: 
						Lower Round 4",19087,"Saturday, May 29th 10:00 AM PDT",Ascent,FNATIC,13.0,Team Liquid,10.0,Boaster,FNC,skye,1.12,222.0,1.133,,111.0,17.0,15.0,13.0,Regular Season
Champions Tour Stage 2: EMEA Challengers Playoffs,"Main Event: 
						Semifinals",16835,"Saturday, May 1st 9:40 AM PDT",Icebox,FNATIC,13.0,Gambit Esports,6.0,Boaster,FNC,sova,1.14,172.0,1.2,,118.0,12.0,10.0,7.0,Playoffs
Champions Tour Stage 2: EMEA Challengers Playoffs,"Main Event: 
						Semifinals",16835,"Saturday, May 1st 9:40 AM PDT",Bind,FNATIC,13.0,Gambit Esports,11.0,Boaster,FNC,brimstone,1.08,228.0,1.125,,133.0,18.0,16.0,4.0,Playoffs
Champions Tour 2024: EMEA Stage 1,"Playoffs: 
						Lower Final",341823,"Saturday, May 11th 8:00 AM PDT",Icebox,FNATIC,11.0,FUT Esports,13.0,Boaster,FNC,viper,0.63,143.0,0.588,,103.0,10.0,17.0,6.0,Playoffs
Champions Tour 2024: EMEA Stage 1,"Playoffs: 
						Lower Final",341823,"Saturday, May 11th 8:00 AM PDT",Bind,FNATIC,13.0,FUT Esports,6.0,Boaster,FNC,brimstone,1.4,241.0,2.0,,155.0,18.0,9.0,5.0,Playoffs
Champions Tour 2024: EMEA Stage 1,"Playoffs: 
						Lower Final",341823,"Saturday, May 11th 8:00 AM PDT",Breeze,FNATIC,13.0,FUT Esports,11.0,Boaster,FNC,viper,1.0,189.0,0.875,,142.0,14.0,16.0,12.0,Playoffs
Champions Tour 2024: EMEA Stage 1,"Playoffs: 
						Lower Final",341823,"Saturday, May 11th 8:00 AM PDT",Split,FNATIC,14.0,FUT Esports,12.0,Boaster,FNC,omen,0.94,163.0,0.938,,104.0,15.0,16.0,10.0,Playoffs
VCT 2025: EMEA Stage 1,"Playoffs: 
						Upper Semifinals",482508,"Saturday, May 10th 10:25 AM PDT",Split,Team Liquid,10.0,FNATIC,13.0,Boaster,FNC,astra,0.77,147.0,0.857,,82.0,12.0,14.0,6.0,Playoffs
VCT 2025: EMEA Stage 1,"Playoffs: 
						Upper Semifinals",482508,"Saturday, May 10th 10:25 AM PDT",Icebox,Team Liquid,13.0,FNATIC,11.0,Boaster,FNC,viper,0.88,174.0,0.75,,122.0,12.0,16.0,10.0,Playoffs
VCT 2025: EMEA Stage 1,"Playoffs: 
						Upper Semifinals",482508,"Saturday, May 10th 10:25 AM PDT",Fracture,Team Liquid,12.0,FNATIC,14.0,Boaster,FNC,brimstone,0.74,122.0,0.556,,85.0,10.0,18.0,10.0,Playoffs
Champions Tour 2023: LOCK//IN São Paulo,"Playoffs: 
						Grand Final",167393,"Saturday, March 4th 10:30 AM PST",Ascent,LOUD,8.0,FNATIC,13.0,Boaster,FNC,omen,1.18,198.0,1.077,,123.0,14.0,13.0,11.0,Playoffs
Champions Tour 2023: LOCK//IN São Paulo,"Playoffs: 
						Grand Final",167393,"Saturday, March 4th 10:30 AM PST",Fracture,LOUD,7.0,FNATIC,13.0,Boaster,FNC,brimstone,0.97,191.0,1.154,,110.0,15.0,13.0,7.0,Playoffs
Champions Tour 2023: LOCK//IN São Paulo,"Playoffs: 
						Grand Final",167393,"Saturday, March 4th 10:30 AM PST",Split,LOUD,13.0,FNATIC,9.0,Boaster,FNC,omen,0.79,158.0,0.688,,93.0,11.0,16.0,10.0,Playoffs
Champions Tour 2023: LOCK//IN São Paulo,"Playoffs: 
						Grand Final",167393,"Saturday, March 4th 10:30 AM PST",Lotus,LOUD,13.0,FNATIC,8.0,Boaster,FNC,astra,1.29,235.0,1.357,,131.0,19.0,14.0,5.0,Playoffs
Champions Tour 2023: LOCK//IN São Paulo,"Playoffs: 
						Grand Final",167393,"Saturday, March 4th 10:30 AM PST",Icebox,LOUD,12.0,FNATIC,14.0,Boaster,FNC,viper,0.99,180.0,0.889,,125.0,16.0,18.0,8.0,Playoffs
Champions Tour Stage 1: EMEA Challengers,"Playoffs: 
						Lower Final",79082,"Saturday, March 26th 8:00 AM PDT",Breeze,FNATIC,9.0,G2 Esports,13.0,Boaster,FNC,skye,1.07,225.0,1.214,,138.0,17.0,14.0,2.0,Playoffs
Champions Tour Stage 1: EMEA Challengers,"Playoffs: 
						Lower Final",79082,"Saturday, March 26th 8:00 AM PDT",Icebox,FNATIC,2.0,G2 Esports,13.0,Boaster,FNC,sage,0.29,134.0,0.333,,92.0,5.0,15.0,4.0,Playoffs
Champions Tour Stage 1: EMEA Challengers,"Playoffs: 
						Lower Final",79082,"Saturday, March 26th 8:00 AM PDT",Ascent,FNATIC,10.0,G2 Esports,13.0,Boaster,FNC,kayo,0.52,135.0,0.474,,88.0,9.0,19.0,8.0,Playoffs
Champions Tour 2023: Masters Tokyo,"Playoffs: 
						Grand Final",220448,"Saturday, June 24th 9:30 PM PDT",Lotus,FNATIC,13.0,Evil Geniuses,8.0,Boaster,FNC,astra,1.11,183.0,1.083,,106.0,13.0,12.0,6.0,Playoffs
Champions Tour 2023: Masters Tokyo,"Playoffs: 
						Grand Final",220448,"Saturday, June 24th 9:30 PM PDT",Split,FNATIC,13.0,Evil Geniuses,11.0,Boaster,FNC,omen,0.88,137.0,0.733,,75.0,11.0,15.0,13.0,Playoffs
Champions Tour 2023: Masters Tokyo,"Playoffs: 
						Grand Final",220448,"Saturday, June 24th 9:30 PM PDT",Bind,FNATIC,14.0,Evil Geniuses,12.0,Boaster,FNC,brimstone,0.85,140.0,0.625,,86.0,10.0,16.0,16.0,Playoffs
Valorant Masters Toronto 2025,"Playoffs: 
						Lower Final",498634,"Saturday, June 21st 9:00 AM PDT",Split,Wolves Esports,9.0,FNATIC,13.0,Boaster,FNC,astra,0.75,139.0,0.769,,92.0,10.0,13.0,6.0,Playoffs
Valorant Masters Toronto 2025,"Playoffs: 
						Lower Final",498634,"Saturday, June 21st 9:00 AM PDT",Icebox,Wolves Esports,4.0,FNATIC,13.0,Boaster,FNC,viper,1.34,254.0,1.778,,154.0,16.0,9.0,5.0,Playoffs
Valorant Masters Toronto 2025,"Playoffs: 
						Lower Final",498634,"Saturday, June 21st 9:00 AM PDT",Lotus,Wolves Esports,13.0,FNATIC,10.0,Boaster,FNC,omen,0.78,101.0,0.538,,76.0,7.0,13.0,5.0,Playoffs
Valorant Masters Toronto 2025,"Playoffs: 
						Lower Final",498634,"Saturday, June 21st 9:00 AM PDT",Ascent,Wolves Esports,5.0,FNATIC,13.0,Boaster,FNC,omen,1.43,232.0,2.286,,152.0,16.0,7.0,5.0,Playoffs
Champions Tour 2024: Masters Shanghai,"Playoffs: 
						Lower Round 1",348468,"Saturday, June 1st 1:00 AM PDT",Split,FUT Esports,5.0,FNATIC,13.0,Boaster,FNC,omen,,135.0,0.727,,88.0,8.0,11.0,9.0,Playoffs
Champions Tour 2024: Masters Shanghai,"Playoffs: 
						Lower Round 1",348468,"Saturday, June 1st 1:00 AM PDT",Lotus,FUT Esports,13.0,FNATIC,8.0,Boaster,FNC,omen,,192.0,0.933,,130.0,14.0,15.0,7.0,Playoffs
Champions Tour 2024: Masters Shanghai,"Playoffs: 
						Lower Round 1",348468,"Saturday, June 1st 1:00 AM PDT",Ascent,FUT Esports,13.0,FNATIC,3.0,Boaster,FNC,omen,,61.0,0.133,,47.0,2.0,15.0,4.0,Playoffs
Champions Tour EMEA Stage 2: Challengers,"Playoffs: 
						Upper Semifinals",107026,"Saturday, June 18th 9:10 AM PDT",Icebox,FNATIC,13.0,FunPlus Phoenix,6.0,Boaster,FNC,viper,1.12,177.0,1.375,,119.0,11.0,8.0,10.0,Playoffs
Champions Tour EMEA Stage 2: Challengers,"Playoffs: 
						Upper Semifinals",107026,"Saturday, June 18th 9:10 AM PDT",Ascent,FNATIC,12.0,FunPlus Phoenix,14.0,Boaster,FNC,omen,0.9,198.0,0.842,,131.0,16.0,19.0,12.0,Playoffs
Champions Tour EMEA Stage 2: Challengers,"Playoffs: 
						Upper Semifinals",107026,"Saturday, June 18th 9:10 AM PDT",Fracture,FNATIC,13.0,FunPlus Phoenix,9.0,Boaster,FNC,astra,0.77,184.0,0.65,,114.0,13.0,20.0,6.0,Playoffs
Valorant Masters Toronto 2025,"Playoffs: 
						Upper Quarterfinals",498624,"Saturday, June 14th 11:30 AM PDT",Haven,FNATIC,11.0,Gen.G,13.0,Boaster,FNC,omen,0.75,120.0,0.562,,79.0,9.0,16.0,8.0,Playoffs
Valorant Masters Toronto 2025,"Playoffs: 
						Upper Quarterfinals",498624,"Saturday, June 14th 11:30 AM PDT",Split,FNATIC,14.0,Gen.G,12.0,Boaster,FNC,astra,0.8,133.0,0.824,,91.0,14.0,17.0,7.0,Playoffs
Valorant Masters Toronto 2025,"Playoffs: 
						Upper Quarterfinals",498624,"Saturday, June 14th 11:30 AM PDT",Sunset,FNATIC,6.0,Gen.G,13.0,Boaster,FNC,omen,0.6,85.0,0.333,,66.0,4.0,12.0,5.0,Playoffs
Champions Tour Europe Stage 3: Challengers 2,"Main Event: 
						Lower Final",28919,"Saturday, July 31st 6:00 AM PDT",Haven,Team Liquid,15.0,FNATIC,13.0,Boaster,FNC,sova,0.67,135.0,0.571,,95.0,12.0,21.0,9.0,Playoffs
Champions Tour Europe Stage 3: Challengers 2,"Main Event: 
						Lower Final",28919,"Saturday, July 31st 6:00 AM PDT",Ascent,Team Liquid,7.0,FNATIC,13.0,Boaster,FNC,sova,0.84,132.0,0.9,,74.0,9.0,10.0,6.0,Playoffs
Champions Tour Europe Stage 3: Challengers 2,"Main Event: 
						Lower Final",28919,"Saturday, July 31st 6:00 AM PDT",Breeze,Team Liquid,13.0,FNATIC,10.0,Boaster,FNC,astra,0.86,159.0,0.867,,93.0,13.0,15.0,6.0,Playoffs
Champions Tour Europe Stage 3: Challengers 2,"Main Event: 
						Lower Final",28919,"Saturday, July 31st 6:00 AM PDT",Split,Team Liquid,11.0,FNATIC,13.0,Boaster,FNC,astra,0.88,142.0,0.857,,92.0,12.0,14.0,5.0,Playoffs
Champions Tour Europe Stage 3: Challengers 2,"Main Event: 
						Lower Final",28919,"Saturday, July 31st 6:00 AM PDT",Bind,Team Liquid,13.0,FNATIC,10.0,Boaster,FNC,astra,0.85,205.0,0.842,,119.0,16.0,19.0,9.0,Playoffs
Champions Tour 2024: EMEA Stage 2,"Playoffs: 
						Grand Final",371283,"Saturday, July 20th 9:00 AM PDT",Haven,FNATIC,13.0,Team Vitality,8.0,Boaster,FNC,omen,1.16,163.0,1.4,,118.0,14.0,10.0,9.0,Playoffs
Champions Tour 2024: EMEA Stage 2,"Playoffs: 
						Grand Final",371283,"Saturday, July 20th 9:00 AM PDT",Ascent,FNATIC,9.0,Team Vitality,13.0,Boaster,FNC,astra,0.69,120.0,0.667,,77.0,10.0,15.0,6.0,Playoffs
